"V1","valor","variavel","data","polarity","tipo_dado","freq","escala","category","subcategory","descricao_variable","remove","valor_polarizado","norm"
433,0.188779997500813,"TxOcupadosRendaAbaixoPOF",2021-10-01,"neg","prop","trim","percent","qualidade","qualidade_no_trabalho","Porcentagem de ocupados com rendimento do trabalho abaixo da mediana do rendimento necessário da POF",0,-0.188779997500813,0.668831649526291
434,0.146082602696001,"TxOcupadosRendaAbaixoPOF",2022-10-01,"neg","prop","trim","percent","qualidade","qualidade_no_trabalho","Porcentagem de ocupados com rendimento do trabalho abaixo da mediana do rendimento necessário da POF",0,-0.146082602696001,0.236865139034856
435,0.138676837914612,"TxOcupadosRendaAbaixoPOF",2023-10-01,"neg","prop","trim","percent","qualidade","qualidade_no_trabalho","Porcentagem de ocupados com rendimento do trabalho abaixo da mediana do rendimento necessário da POF",0,-0.138676837914612,0.161941542764846
436,2833.84216919077,"RendimentoRealMedio",2012-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2833.84216919077,0.168572905803655
437,2894.16385482115,"RendimentoRealMedio",2013-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2894.16385482115,0.299764103305544
438,2998.92888248145,"RendimentoRealMedio",2014-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2998.92888248145,0.527613330187083
439,2993.65931046822,"RendimentoRealMedio",2015-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2993.65931046822,0.516152750869488
440,2903.10564957099,"RendimentoRealMedio",2016-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2903.10564957099,0.319211251520792
441,2953.44427627518,"RendimentoRealMedio",2017-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2953.44427627518,0.428690697410105
442,2982.81638420956,"RendimentoRealMedio",2018-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2982.81638420956,0.492570908528167
443,3018.18714130262,"RendimentoRealMedio",2019-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3018.18714130262,0.569497339397831
444,3048.37122043851,"RendimentoRealMedio",2020-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3048.37122043851,0.635143473884081
445,3062.9671352723,"RendimentoRealMedio",2021-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3062.9671352723,0.666887539482873
446,2797.85262143451,"RendimentoRealMedio",2022-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2797.85262143451,0.090300692115427
447,3003.78099220696,"RendimentoRealMedio",2023-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3003.78099220696,0.538165987637685
448,3122.62288459485,"RendimentoRealMedio",2024-01-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3122.62288459485,0.796630419008048
449,2843.25878389668,"RendimentoRealMedio",2012-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2843.25878389668,0.189052720761943
450,2926.42790624773,"RendimentoRealMedio",2013-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2926.42790624773,0.369933885510433
451,2975.53850686161,"RendimentoRealMedio",2014-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2975.53850686161,0.476742547059625
452,2981.768482991,"RendimentoRealMedio",2015-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2981.768482991,0.490291870495826
453,2868.00153749005,"RendimentoRealMedio",2016-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2868.00153749005,0.242864736117389
454,2924.95125636334,"RendimentoRealMedio",2017-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2924.95125636334,0.366722379323236
455,2988.94170844791,"RendimentoRealMedio",2018-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2988.94170844791,0.505892628793753
456,2982.27938471046,"RendimentoRealMedio",2019-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2982.27938471046,0.491403010008611
457,3180.75648846311,"RendimentoRealMedio",2020-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3180.75648846311,0.923062845868755
458,2977.89423161395,"RendimentoRealMedio",2021-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2977.89423161395,0.48186591766863
459,2826.61575619937,"RendimentoRealMedio",2022-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2826.61575619937,0.152856472085371
460,3002.61202698917,"RendimentoRealMedio",2023-04-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3002.61202698917,0.535623652403559
461,2861.79711310754,"RendimentoRealMedio",2012-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2861.79711310754,0.229370984143365
462,2965.56123860483,"RendimentoRealMedio",2013-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2965.56123860483,0.455043389340045
463,3001.26090055029,"RendimentoRealMedio",2014-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3001.26090055029,0.532685142087729
464,2945.84194725843,"RendimentoRealMedio",2015-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2945.84194725843,0.412156699112675
465,2891.72621010312,"RendimentoRealMedio",2016-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2891.72621010312,0.294462568272156
466,2936.71729162715,"RendimentoRealMedio",2017-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2936.71729162715,0.392311854152688
467,2978.15686113467,"RendimentoRealMedio",2018-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2978.15686113467,0.482437100004842
468,2987.11617500776,"RendimentoRealMedio",2019-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2987.11617500776,0.501922349853596
469,3216.13217610964,"RendimentoRealMedio",2020-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3216.13217610964,1
470,2858.7364251361,"RendimentoRealMedio",2021-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2858.7364251361,0.222714417504739
471,2930.08448005115,"RendimentoRealMedio",2022-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2930.08448005115,0.377886420175399
472,3052.97925392803,"RendimentoRealMedio",2023-07-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3052.97925392803,0.645165299788006
473,2848.98601945034,"RendimentoRealMedio",2012-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2848.98601945034,0.201508654027203
474,2939.95549360577,"RendimentoRealMedio",2013-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2939.95549360577,0.3993544888352
475,2993.59604559853,"RendimentoRealMedio",2014-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2993.59604559853,0.516015158659858
476,2897.74387122769,"RendimentoRealMedio",2015-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2897.74387122769,0.30755013638042
477,2917.06150733018,"RendimentoRealMedio",2016-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2917.06150733018,0.349563282841882
478,2961.87661692004,"RendimentoRealMedio",2017-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2961.87661692004,0.447029854470827
479,3002.13316765695,"RendimentoRealMedio",2018-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3002.13316765695,0.534582200584493
480,3013.57010693205,"RendimentoRealMedio",2019-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3013.57010693205,0.559455937841283
481,3088.41820767131,"RendimentoRealMedio",2020-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3088.41820767131,0.722240048797563
482,2756.33238177122,"RendimentoRealMedio",2021-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2756.33238177122,0
483,2984.27546768058,"RendimentoRealMedio",2022-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,2984.27546768058,0.495744210232487
484,3077.46026748725,"RendimentoRealMedio",2023-10-01,"pos","real","trim","dollar","qualidade","qualidade_no_trabalho","Rendimento real médio",0,3077.46026748725,0.698408067315651
485,1145.89750691908,"SalarioMinimoReal_MM",2012-01-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1145.89750691908,0
488,1171.56830726209,"SalarioMinimoReal_MM",2012-04-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1171.56830726209,0.114237804013959
491,1196.20064890769,"SalarioMinimoReal_MM",2012-07-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1196.20064890769,0.223854355882828
494,1218.84861400552,"SalarioMinimoReal_MM",2012-10-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1218.84861400552,0.324640220117302
497,1235.30289623603,"SalarioMinimoReal_MM",2013-01-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1235.30289623603,0.397863533902733
500,1241.02751560398,"SalarioMinimoReal_MM",2013-04-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1241.02751560398,0.423338701668137
503,1247.51012704186,"SalarioMinimoReal_MM",2013-07-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1247.51012704186,0.452187015123266
506,1256.79497300349,"SalarioMinimoReal_MM",2013-10-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1256.79497300349,0.493505571580089
509,1264.85171816156,"SalarioMinimoReal_MM",2014-01-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1264.85171816156,0.529358948259427
512,1268.42078192682,"SalarioMinimoReal_MM",2014-04-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1268.42078192682,0.545241663308477
515,1270.29014408664,"SalarioMinimoReal_MM",2014-07-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1270.29014408664,0.553560524629168
518,1271.33973709577,"SalarioMinimoReal_MM",2014-10-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1271.33973709577,0.558231325650924
521,1274.06520576838,"SalarioMinimoReal_MM",2015-01-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1274.06520576838,0.570359952413922
524,1276.14734477946,"SalarioMinimoReal_MM",2015-04-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1276.14734477946,0.579625693454299
527,1274.83635850264,"SalarioMinimoReal_MM",2015-07-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1274.83635850264,0.573791664465907
530,1271.40554536086,"SalarioMinimoReal_MM",2015-10-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1271.40554536086,0.558524179461066
533,1267.51093080452,"SalarioMinimoReal_MM",2016-01-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1267.51093080452,0.541192728612155
536,1271.63915673705,"SalarioMinimoReal_MM",2016-04-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1271.63915673705,0.559563775042505
539,1277.55831498941,"SalarioMinimoReal_MM",2016-07-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1277.55831498941,0.5859046616267
542,1284.93045873197,"SalarioMinimoReal_MM",2016-10-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1284.93045873197,0.618711488869023
545,1294.93967248628,"SalarioMinimoReal_MM",2017-01-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1294.93967248628,0.663253559389626
548,1301.43168989967,"SalarioMinimoReal_MM",2017-04-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1301.43168989967,0.692143730440643
551,1313.41348580646,"SalarioMinimoReal_MM",2017-07-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1313.41348580646,0.745464002276571
554,1328.29853915415,"SalarioMinimoReal_MM",2017-10-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1328.29853915415,0.811704079888088
557,1337.53048265867,"SalarioMinimoReal_MM",2018-01-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1337.53048265867,0.852787214759046
560,1337.94736722769,"SalarioMinimoReal_MM",2018-04-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1337.94736722769,0.854642395628196
563,1334.2263466329,"SalarioMinimoReal_MM",2018-07-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1334.2263466329,0.83808345645374
566,1327.60884297971,"SalarioMinimoReal_MM",2018-10-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1327.60884297971,0.808634858229547
569,1325.14382460787,"SalarioMinimoReal_MM",2019-01-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1325.14382460787,0.797665263129652
572,1325.31765700201,"SalarioMinimoReal_MM",2019-04-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1325.31765700201,0.798438835854604
575,1328.05667588033,"SalarioMinimoReal_MM",2019-07-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1328.05667588033,0.81062776248062
578,1333.43682997071,"SalarioMinimoReal_MM",2019-10-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1333.43682997071,0.834570022960593
581,1334.67282229412,"SalarioMinimoReal_MM",2020-01-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1334.67282229412,0.840070320844484
584,1339.48803941696,"SalarioMinimoReal_MM",2020-04-01,"pos","real","mensal","dollar","qualidade","qualidade_no_trabalho","Salário-mínimo real",0,1339.48803941696,0.861498551465017
